,Gu,Dong,Name,Date,Price,Area,Floor,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption,major,Building Year,Longitude,Latitude,Nearest Medical Center,Distance to MC,Nearest Station,Distance to NS,Elementary Schools Num,High Schools Num,Market Num,Hospital Num,Park Presence,Nearby Hangang,Gu_encoding,Dong_encoding
3188,강서구,화곡동,은하(400-60),20240207,15500,43.82,5,강서구 화곡동 0400-0060,2024,202402,3.5,54.2,217278,0.0664632406,0.100069957,0.285293495,0.378694576,0.16947413,7.385394433,0,24,126.840392,37.5381121,미즈메디병원,1.6189244738135529,화곡,1.2487389485395086,3,1,18,13,1,0,4,165
3189,양천구,목동,목동신시가지5,20240207,201000,93.18,1,양천구 목동 0912-0000,2024,202402,3.5,54.2,145375,0.0970868444,0.14999828,0.203198624,0.417472055,0.132244196,6.508188939,0,38,126.8820873,37.5341209,이화여자대학교의과대학부속목동병원,0.45282999610871233,양평,1.248454474865635,1,2,5,1,1,0,19,205
3190,노원구,월계동,한진한화그랑빌,20240207,85000,84.97,9,노원구 월계동 0018-0000,2024,202402,3.5,54.2,74540,0.0725784814,0.112999732,0.204561309,0.393332439,0.216514623,6.329893618,0,22,127.0685799,37.617805,한국원자력의학원원자력병원,1.7447179821721308,광운대,0.8357868586717961,2,0,4,6,1,0,9,223
3191,동대문구,이문동,현대,20240207,60500,59.92,11,동대문구 이문동 0054-0000,2024,202402,3.5,54.2,37056,0.0610967185,0.163293394,0.22822215,0.35619063,0.191197107,6.662840572,2,24,127.0702341,37.6013332,삼육서울병원,1.5451447638386655,외대앞,0.400738728625685,1,0,4,1,1,0,11,137
3192,성동구,마장동,세림,20240207,69000,40.86,5,성동구 마장동 0784-0000,2024,202402,3.5,54.2,21494,0.0608076673,0.131525077,0.264352843,0.364659905,0.178654508,7.310219689,0,38,127.0450272,37.564991,한양대학교병원,0.5612857123589877,용답,0.46085431843369473,2,0,8,5,1,0,16,141
3193,강남구,역삼동,한화진넥스빌,20240207,30000,39.2,17,강남구 역삼동 0706-0020,2024,202402,3.5,54.2,70497,0.0711661489,0.125154262,0.322368328,0.379377846,0.101933416,8.94471406,0,23,127.0442572,37.5019586,차의과학대학교 강남차병원,1.0026101189682626,강남,0.5458418925589507,1,6,7,8,1,0,1,208
3194,마포구,상암동,상암월드컵파크12단지,20240207,86000,59.73,5,마포구 상암동 1743-0000,2024,202402,3.5,54.2,29657,0.0949860067,0.158107698,0.210506794,0.397949894,0.138449607,7.625313276,0,14,126.8800375,37.5864316,부민병원,4.16235965860594,증산(명지대앞),2.2983906115960107,1,0,0,1,1,0,13,144
3195,강남구,대치동,한보미도맨션2,20240207,358000,126.33,8,강남구 대치동 0511-0000,2024,202402,3.5,54.2,80548,0.102634454,0.187478274,0.162474549,0.426540696,0.120859612,8.94471406,0,39,127.0673332,37.4933826,재단법인베스티안재단베스티안서울병원,1.029779042651971,대치,0.5287961254932032,3,7,14,2,1,0,1,209
3196,성동구,행당동,신동아,20240207,85700,59.97,11,성동구 행당동 0344-0000,2024,202402,3.5,54.2,41800,0.0811722488,0.133779904,0.261985646,0.369425837,0.15361244,7.310219689,0,29,127.0328543,37.554402,한양대학교병원,1.2264089544521637,응봉,0.397958846484473,3,0,9,2,1,0,16,142
3197,관악구,봉천동,프라비다2,20240207,29500,31.9,10,관악구 봉천동 0867-0012,2024,202402,3.5,54.2,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,11,126.9504646,37.4797001,의료법인서울효천의료재단 에이치플러스양지병원,1.6614962448152368,낙성대(강감찬),0.88282370006984,4,0,8,6,1,0,5,87
3198,강서구,화곡동,한솔,20240207,21900,58.53,3,강서구 화곡동 0046-0035,2024,202402,3.5,54.2,217278,0.0664632406,0.100069957,0.285293495,0.378694576,0.16947413,7.385394433,0,18,126.8493249,37.5446675,부민병원,1.3722334261828462,화곡,0.5834921324826556,3,3,9,9,1,0,4,166
3199,관악구,봉천동,프라비다2,20240207,14500,15.98,13,관악구 봉천동 0867-0012,2024,202402,3.5,54.2,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,11,126.9504646,37.4797001,의료법인서울효천의료재단 에이치플러스양지병원,1.6614962448152368,낙성대(강감찬),0.88282370006984,4,0,8,6,1,0,5,88
3200,구로구,항동,항동중흥에스클래스베르데카운티,20240207,131000,147.98,4,구로구 항동 0236-0000,2024,202402,3.5,54.2,16330,0.185915493,0.0907532149,0.256582976,0.357685242,0.109063074,7.212296533,0,5,126.8208019,37.4810002,서울특별시서남병원,3.6165797672767916,온수(성공회대입구),1.2037040898009521,1,0,0,0,1,0,7,162
3201,송파구,잠실동,리센츠,20240207,234500,84.99,23,송파구 잠실동 0022-0000,2024,202402,3.5,54.2,105918,0.104354312,0.136029759,0.214524443,0.397779414,0.14730263,7.869572646,0,16,127.0860249,37.5143656,혜민병원,2.3393245706893984,종합운동장,0.29231687501578923,3,3,9,2,1,0,18,231
3202,구로구,항동,항동중흥에스클래스베르데카운티,20240207,131000,147.98,4,구로구 항동 0236-0000,2024,202402,3.5,54.2,16330,0.185915493,0.0907532149,0.256582976,0.357685242,0.109063074,7.212296533,0,5,126.8208019,37.4810002,서울특별시서남병원,3.6165797672767916,온수(성공회대입구),1.2037040898009521,1,0,0,0,1,0,7,163
3203,강남구,역삼동,e-편한세상,20240207,239000,84.68,10,강남구 역삼동 0755-0004,2024,202402,3.5,54.2,70497,0.0711661489,0.125154262,0.322368328,0.379377846,0.101933416,8.94471406,2,19,127.0498943,37.4987841,재단법인베스티안재단베스티안서울병원,0.6552316705976052,한티,0.15492289802842682,2,6,10,11,1,0,1,210
3204,강서구,등촌동,코오롱하늘채,20240207,67000,59.95,13,강서구 등촌동 0714-0000,2024,202402,3.5,54.2,73652,0.0645196329,0.092475425,0.30608809,0.357478412,0.17943844,7.385394433,0,21,126.8606827,37.5543352,부민병원,0.9055931681855071,화곡,1.509914728074613,3,1,12,4,1,0,4,167
3205,서초구,서초동,대림서초리시온,20240207,83900,78.58,13,서초구 서초동 1671-0005,2024,202402,3.5,54.2,106161,0.0954964629,0.13080133,0.250299074,0.382956076,0.140447057,8.125860962,0,21,127.0154485,37.4934769,기쁨병원,1.2189229519416565,"교대(법원, 검찰청)",0.9963358990291453,1,4,10,7,1,0,15,106
3206,금천구,시흥동,관악산벽산타운5,20240207,52200,84.97,1,금천구 시흥동 1013-0000,2024,202402,3.5,54.2,100325,0.0631248443,0.0995265388,0.210326439,0.413286818,0.213725393,7.518663296,0,20,126.9187819,37.4482681,희명병원,1.8066904552318195,금천구청,2.3764043463154,3,1,2,14,0,0,8,48
3207,노원구,월계동,풍림아이원,20240207,63000,59.15,1,노원구 월계동 0944-0000,2024,202402,3.5,54.2,74540,0.0725784814,0.112999732,0.204561309,0.393332439,0.216514623,6.329893618,0,19,127.0667748,37.6166133,한국원자력의학원원자력병원,1.9510498403000498,광운대,0.8540916598087251,1,0,4,6,1,0,9,224
3208,은평구,갈현동,코오롱하늘채,20240207,65000,84.95,9,은평구 갈현동 0545-0000,2024,202402,3.5,54.2,41895,0.0573815491,0.114047022,0.229239766,0.406420814,0.192910849,6.133962743,0,21,126.9114432,37.6231524,의료법인청구성심병원,0.761047512952715,연신내,0.25972186653838714,2,1,4,3,1,0,22,120
3209,영등포구,당산동5가,유원제일2차,20240207,144000,123.76,7,영등포구 당산동5가 0007-0002,2024,202402,3.5,54.2,12930,0.0956689868,0.101237432,0.301933488,0.348878577,0.152281516,8.130311556,0,40,126.8984002,37.533086,이화여자대학교의과대학부속목동병원,1.1410453064490267,당산,0.43207697948166607,2,0,8,5,1,0,20,148
3210,강서구,방화동,한진로즈힐,20240207,59000,59.92,3,강서구 방화동 0579-0000,2024,202402,3.5,54.2,68811,0.0696836262,0.0899710802,0.243187862,0.384269957,0.212887474,7.385394433,0,20,126.8133588,37.5715495,우리들병원,1.836247877249396,개화산,0.8084602121116202,3,0,8,5,1,0,4,168
3211,양천구,목동,목동신시가지4,20240207,195000,95.27,5,양천구 목동 0904-0000,2024,202402,3.5,54.2,145375,0.0970868444,0.14999828,0.203198624,0.417472055,0.132244196,6.508188939,0,38,126.8715885,37.531932,홍익병원,0.7993457213439247,목동,0.9151828497354654,3,2,17,7,1,0,19,206
3212,마포구,대흥동,대흥동태영아파트,20240207,128500,84.77,2,마포구 대흥동 0660-0000,2024,202402,3.5,54.2,16319,0.0893437098,0.131074208,0.249402537,0.381089528,0.149090018,7.625313276,0,25,126.9425712,37.5447356,연세대학교의과대학세브란스병원,1.938837725366014,이대,0.2724301817685392,3,1,10,4,1,0,13,145
3213,도봉구,쌍문동,현대1,20240207,46500,70.3,12,도봉구 쌍문동 0054-0000,2024,202402,3.5,54.2,72947,0.0644440484,0.109079195,0.209741319,0.408419812,0.208315626,5.796132824,2,34,127.0312223,37.6585727,의료법인한전의료재단 한일병원,1.3986070538778657,쌍문,1.312411879993308,5,0,3,10,1,0,10,109
3214,서대문구,홍은동,북한산더샵,20240207,107500,84.83,20,서대문구 홍은동 0464-0000,2024,202402,3.5,54.2,50678,0.073720352,0.115296578,0.222127945,0.396838865,0.191996527,6.647932442,2,7,126.9416217,37.5933871,의료법인동신의료재단동신병원,1.436135796185452,홍제,0.6441759358082164,2,0,6,3,1,0,14,118
3215,양천구,신정동,쌍용,20240207,84000,84.63,2,양천구 신정동 0334-0000,2024,202402,3.5,54.2,171868,0.0916924617,0.140805735,0.189552447,0.418710871,0.159232667,6.508188939,0,32,126.8755568,37.5172626,홍익병원,1.6263965871542565,도림천,0.7331005810600774,2,2,4,7,1,0,19,207
3216,양천구,신정동,쌍용,20240207,84000,84.63,2,양천구 신정동 0334-0000,2024,202402,3.5,54.2,1538,0.0975292588,0.11313394,0.254226268,0.407022107,0.128088426,6.508188939,0,32,126.8755568,37.5172626,홍익병원,1.6263965871542565,도림천,0.7331005810600774,2,2,4,7,1,0,19,208
3217,영등포구,당산동,드림시드,20240207,71500,82.17,12,영등포구 당산동 0171-0019,2024,202402,3.5,54.2,8231,0.0598955169,0.102174705,0.480865023,0.260114202,0.0969505528,8.130311556,0,19,126.9067063,37.528185,한림대학교한강성심병원,0.6143065721254951,영등포구청,0.7480921227455416,2,0,10,11,1,0,20,149
3218,동작구,신대방동,보라매자이더포레스트,20240207,120000,84.77,17,동작구 신대방동 0724-0000,2024,202402,3.5,54.2,45337,0.0844343472,0.122747425,0.26106712,0.373359508,0.158391601,6.318370097,2,3,126.9260925,37.4985524,서울특별시보라매병원,0.5669499502541987,보라매병원,0.6609959205011495,1,0,4,9,1,0,12,168
3219,강동구,상일동,고덕롯데캐슬베네루체,20240207,115000,84.15,2,강동구 상일동 0514-0000,2024,202402,3.5,54.2,51047,0.148666915,0.127294454,0.200129293,0.394303289,0.129606049,6.780687751,1,5,127.1676848,37.5492223,강동경희대학교의대병원,0.9858016958901347,강일,0.8808716117472134,3,2,2,1,1,0,2,189
3220,광진구,광장동,청구,20240207,92000,59.95,21,광진구 광장동 0566-0000,2024,202402,3.5,54.2,33965,0.120123657,0.167407625,0.16776093,0.43067864,0.114029148,6.429904783,0,28,127.0963046,37.54247,혜민병원,1.3738264081777316,광나루(장신대),0.1802930198046863,3,2,7,2,1,0,6,72
3221,송파구,잠실동,리센츠,20240207,91000,27.68,4,송파구 잠실동 0022-0000,2024,202402,3.5,54.2,105918,0.104354312,0.136029759,0.214524443,0.397779414,0.14730263,7.869572646,0,16,127.0860249,37.5143656,혜민병원,2.3393245706893984,종합운동장,0.29231687501578923,3,3,9,2,1,0,18,232
3222,마포구,신수동,신촌숲아이파크,20240207,182000,84.9,28,마포구 신수동 0462-0000,2024,202402,3.5,54.2,15395,0.0795063332,0.139071127,0.258915232,0.371029555,0.151477753,7.625313276,1,5,126.9344284,37.551092,연세대학교의과대학세브란스병원,1.3494914217485963,서강대,0.15195052510311244,1,1,8,5,1,0,13,146
3223,영등포구,당산동2가,당산2가현대홈타운,20240207,106000,82.77,17,영등포구 당산동2가 0164-0000,2024,202402,3.5,54.2,5417,0.0629499723,0.076056858,0.409267122,0.324164667,0.127561381,8.130311556,2,30,126.8948961,37.5235102,씨엠병원,0.9320939943118918,영등포구청,0.46537714527651847,2,0,9,20,1,0,20,150
3224,서초구,방배동,삼성래미안1,20240207,140000,84.91,4,서초구 방배동 2626-0000,2024,202402,3.5,54.2,94366,0.0869804803,0.131562215,0.215840451,0.396286798,0.169319458,8.125860962,2,21,126.984016,37.4727049,기쁨병원,3.203937625260744,총신대입구(이수),0.4773713079093912,2,2,3,8,1,0,15,107
3225,송파구,신천동,파크리오,20240207,197000,84.9,21,송파구 신천동 0017-0000,2024,202402,3.5,54.2,37702,0.132937245,0.122646014,0.183703782,0.40493873,0.15577423,7.869572646,0,16,127.1061782,37.5205493,재단법인아산사회복지재단서울아산병원,0.6930363363999934,잠실나루,0.2192694893491052,3,2,10,4,1,0,18,233
3226,송파구,장지동,위례아이파크,20240207,189000,114.84,8,송파구 장지동 0894-0000,2024,202402,3.5,54.2,43131,0.154251003,0.133152489,0.206324917,0.388003988,0.118267603,7.869572646,1,9,127.1420508,37.4764202,경찰병원,2.76131145614378,복정,0.8825046400132169,2,0,0,0,1,0,18,234
3227,금천구,독산동,금천롯데캐슬골드파크3차,20240207,82200,59.97,22,금천구 독산동 1155-0000,2024,202402,3.5,54.2,102304,0.0624609008,0.0854414295,0.30162066,0.384051455,0.166425555,7.518663296,1,6,126.8972438,37.4599823,희명병원,0.5618429621720968,금천구청,0.43286786395740734,2,0,12,43,1,0,8,49
3228,은평구,역촌동,위산엘리시움,20240207,49300,56.5,3,은평구 역촌동 0017-0028,2024,202402,3.5,54.2,43730,0.0602789847,0.104550652,0.229339126,0.410313286,0.195517951,6.133962743,0,9,126.9216424,37.6056758,의료법인청구성심병원,1.6908304163648158,불광,0.7244790202708392,1,1,11,10,1,0,22,121
3229,은평구,불광동,현대아파트,20240207,57000,144.39,7,은평구 불광동 0171-0061,2024,202402,3.5,54.2,64150,0.0565549493,0.0951519875,0.234325799,0.399984412,0.213982853,6.133962743,2,31,126.9306665,37.6244504,의료법인청구성심병원,1.0598937191777211,독바위,0.4248117214926847,4,0,4,1,1,0,22,122
3230,노원구,상계동,한일유앤아이,20240207,67000,59.88,7,노원구 상계동 1309-0000,2024,202402,3.5,54.2,197373,0.0755675802,0.116272236,0.217324558,0.406073779,0.184761847,6.329893618,0,19,127.071075,37.6541821,인제대학교상계백병원,0.937446604210964,마들,0.7378358272577504,5,6,30,10,1,0,9,225
3231,관악구,신림동,관악산휴먼시아2단지,20240207,80800,114.7,10,관악구 신림동 1735-0000,2024,202402,3.5,54.2,242441,0.0413131442,0.10749007,0.344537434,0.338977318,0.167673785,6.374571906,0,16,126.9200477,37.4591188,희명병원,1.7621215852044503,서울대벤처타운,1.8875038173371497,1,2,0,0,1,0,5,89
3232,도봉구,방학동,우성아파트2,20240207,50000,84.98,6,도봉구 방학동 0508-0000,2024,202402,3.5,54.2,72279,0.0689550215,0.109782925,0.182694835,0.420122027,0.218431356,5.796132824,0,31,127.021757,37.6568501,의료법인한전의료재단 한일병원,1.3542638201516568,솔밭공원,0.7744839602399031,3,0,2,5,1,0,10,110
3233,은평구,구산동,새천년3차드림,20240207,49000,84.23,6,은평구 구산동 0220-0002,2024,202402,3.5,54.2,31411,0.0615707873,0.117761294,0.209830951,0.413390214,0.197446754,6.133962743,0,18,126.9141825,37.6120875,의료법인청구성심병원,1.077294780664155,불광,0.8083176693305723,3,1,4,6,1,0,22,123
3234,관악구,봉천동,봉천우성,20240207,64000,59.76,13,관악구 봉천동 1706-0000,2024,202402,3.5,54.2,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,24,126.9595374,37.4849761,의료법인서울효천의료재단 에이치플러스양지병원,2.383459659581106,봉천,0.37515680799678597,4,0,7,5,1,0,5,90
3235,송파구,가락동,헬리오시티,20240207,203000,84.98,28,송파구 가락동 0913-0000,2024,202402,3.5,54.2,83807,0.105349195,0.109799897,0.252592266,0.390194137,0.142064505,7.869572646,0,6,127.1072346,37.4975218,경찰병원,1.4391654344099825,석촌,0.6787360826729929,4,0,5,14,1,0,18,235
3236,송파구,문정동,올림픽훼밀리타운,20240207,164000,84.75,11,송파구 문정동 0150-0000,2024,202402,3.5,54.2,61420,0.0700097688,0.092803647,0.332302182,0.357994139,0.146890264,7.869572646,0,36,127.1143826,37.4885278,경찰병원,1.1891766108461468,경찰병원,0.36362532923809693,1,0,6,5,1,0,18,236
3237,강서구,마곡동,한솔솔파크,20240207,94000,84.87,1,강서구 마곡동 0716-0000,2024,202402,3.5,54.2,53920,0.12666914,0.126539318,0.312852374,0.34504822,0.0888909496,7.385394433,0,19,126.8233241,37.569666,이화여자대학교의과대학부속서울병원,1.789932476566154,발산,0.5885946111968211,1,1,4,3,1,0,4,169
3238,강서구,화곡동,"우장산아이파크,이편한세상",20240207,116000,84.97,15,강서구 화곡동 1159-0000,2024,202402,3.5,54.2,217278,0.0664632406,0.100069957,0.285293495,0.378694576,0.16947413,7.385394433,2,16,126.8387751,37.5493722,미즈메디병원,0.40178377869409726,까치산,0.33820086910149083,3,2,22,16,1,0,4,170
3239,노원구,중계동,진로유통조합대림,20240207,66500,84.94,6,노원구 중계동 0078-0000,2024,202402,3.5,54.2,100880,0.0880452022,0.164442902,0.15537272,0.429391356,0.162747819,6.329893618,0,32,127.0820497,37.6487568,인제대학교상계백병원,1.6670380097934792,중계,0.30910974608262926,2,5,5,0,1,0,9,226
3240,양천구,신정동,호반써밋목동,20240207,127000,84.98,17,양천구 신정동 1327-0000,2024,202402,3.5,54.2,171868,0.0916924617,0.140805735,0.189552447,0.418710871,0.159232667,6.508188939,1,2,126.8529445,37.5165209,홍익병원,1.6280872764578938,신정네거리,0.33416782130564643,3,3,1,4,1,0,19,209
3241,양천구,신정동,호반써밋목동,20240207,127000,84.98,17,양천구 신정동 1327-0000,2024,202402,3.5,54.2,1538,0.0975292588,0.11313394,0.254226268,0.407022107,0.128088426,6.508188939,1,2,126.8529445,37.5165209,홍익병원,1.6280872764578938,신정네거리,0.33416782130564643,3,3,1,4,1,0,19,210
3242,성북구,상월곡동,동아에코빌,20240207,58500,59.95,8,성북구 상월곡동 0101-0000,2024,202402,3.5,54.2,9072,0.0566578483,0.131613757,0.23015873,0.377204586,0.204365079,6.243843159,0,21,127.0454514,37.6078454,경희대학교병원,1.6518564381769796,상월곡(한국과학기술연구원),0.2843252414555344,3,0,2,1,1,0,17,174
3243,양천구,신정동,청우,20240207,41000,73.63,2,양천구 신정동 0881-0006,2024,202402,3.5,54.2,171868,0.0916924617,0.140805735,0.189552447,0.418710871,0.159232667,6.508188939,0,15,126.8598055,37.5288148,홍익병원,0.3427774235787573,목동,0.5001753110033629,1,2,6,7,1,0,19,211
3244,양천구,신정동,청우,20240207,41000,73.63,2,양천구 신정동 0881-0006,2024,202402,3.5,54.2,1538,0.0975292588,0.11313394,0.254226268,0.407022107,0.128088426,6.508188939,0,15,126.8598055,37.5288148,홍익병원,0.3427774235787573,목동,0.5001753110033629,1,2,6,7,1,0,19,212
3245,금천구,시흥동,벽산,20240207,40800,59.94,15,금천구 시흥동 1010-0000,2024,202402,3.5,54.2,100325,0.0631248443,0.0995265388,0.210326439,0.413286818,0.213725393,7.518663296,0,24,126.9189102,37.45157,희명병원,1.682541850557634,금천구청,2.2633718476432745,4,1,2,15,0,0,8,50
